tile,score,parent
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190045/48001F003202511190045 czarno/brudne_48001F003202511190045 czarno_x000_y002.bmp,647.7336061016103,48001F003202511190045 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190090/48001F003202511190090 czarno/brudne_48001F003202511190090 czarno_x004_y002.bmp,647.6517648714398,48001F003202511190090 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190087/48001F003202511190087/brudne_48001F003202511190087_x004_y002.bmp,647.3868599819398,48001F003202511190087
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190037/48001F003202511190037 czarno/brudne_48001F003202511190037 czarno_x005_y002.bmp,647.1427761199047,48001F003202511190037 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190035/48001F003202511190035 czarno/brudne_48001F003202511190035 czarno_x002_y002.bmp,646.8040465274826,48001F003202511190035 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190087/48001F003202511190087/brudne_48001F003202511190087_x001_y002.bmp,646.7923075615581,48001F003202511190087
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190097/48001F003202511190097 czarno/brudne_48001F003202511190097 czarno_x004_y002.bmp,646.7718373882235,48001F003202511190097 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190032/48001F003202511190032/brudne_48001F003202511190032_x002_y002.bmp,645.9713294381654,48001F003202511190032
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190052/48001F003202511190052 czarno/brudne_48001F003202511190052 czarno_x003_y002.bmp,645.7731702196324,48001F003202511190052 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190043/48001F003202511190043 czarno/brudne_48001F003202511190043 czarno_x003_y002.bmp,645.7475784863491,48001F003202511190043 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190092/48001F003202511190092 czarno/brudne_48001F003202511190092 czarno_x005_y001.bmp,645.7467060498348,48001F003202511190092 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190092/48001F003202511190092/brudne_48001F003202511190092_x005_y001.bmp,645.2650172432222,48001F003202511190092
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190089/48001F003202511190089/brudne_48001F003202511190089_x000_y001.bmp,645.2038740369026,48001F003202511190089
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190082/48001F003202511190082/brudne_48001F003202511190082_x004_y002.bmp,644.9032388999512,48001F003202511190082
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190097/48001F003202511190097/brudne_48001F003202511190097_x004_y002.bmp,644.8073371780083,48001F003202511190097
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190048/48001F003202511190048/brudne_48001F003202511190048_x001_y002.bmp,644.5431115542633,48001F003202511190048
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190046/48001F003202511190046/brudne_48001F003202511190046_x000_y002.bmp,644.5426273194753,48001F003202511190046
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190087/48001F003202511190087 czarno/brudne_48001F003202511190087 czarno_x001_y002.bmp,644.3533054573672,48001F003202511190087 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190076/48001F003202511190076 czarno/brudne_48001F003202511190076 czarno_x004_y002.bmp,644.3086663489375,48001F003202511190076 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190035/48001F003202511190035/brudne_48001F003202511190035_x002_y002.bmp,644.2740987308243,48001F003202511190035
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190079/48001F003202511190079 czarno/brudne_48001F003202511190079 czarno_x004_y002.bmp,644.2637383088149,48001F003202511190079 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190079/48001F003202511190079/brudne_48001F003202511190079_x004_y002.bmp,644.1404847257982,48001F003202511190079
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190108/48001F003202511190108 czarno/brudne_48001F003202511190108 czarno_x006_y001.bmp,644.1300285622165,48001F003202511190108 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190118/48001F003202511190118/brudne_48001F003202511190118_x006_y001.bmp,644.1185075172834,48001F003202511190118
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190035/48001F003202511190035/brudne_48001F003202511190035_x003_y002.bmp,644.1079547177978,48001F003202511190035
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190082/48001F003202511190082 czarno/brudne_48001F003202511190082 czarno_x004_y002.bmp,644.1052439208761,48001F003202511190082 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190116/48001F003202511190116/brudne_48001F003202511190116_x007_y002.bmp,644.0720371215284,48001F003202511190116
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190076/48001F003202511190076/brudne_48001F003202511190076_x004_y002.bmp,643.7439844661603,48001F003202511190076
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190052/48001F003202511190052/brudne_48001F003202511190052_x003_y002.bmp,643.5195551627694,48001F003202511190052
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190076/48001F003202511190076/brudne_48001F003202511190076_x003_y001.bmp,642.7581035044896,48001F003202511190076
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190032/48001F003202511190032 czarno/brudne_48001F003202511190032 czarno_x002_y002.bmp,642.5308485668538,48001F003202511190032 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190050/48001F003202511190050 czarno/brudne_48001F003202511190050 czarno_x002_y002.bmp,642.4407313535667,48001F003202511190050 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190104/48001F003202511190104/brudne_48001F003202511190104_x006_y001.bmp,642.3535209271395,48001F003202511190104
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190118/48001F003202511190118 czarno/brudne_48001F003202511190118 czarno_x006_y001.bmp,642.1732210252812,48001F003202511190118 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190116/48001F003202511190116 czarno/brudne_48001F003202511190116 czarno_x007_y002.bmp,642.1096145525225,48001F003202511190116 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190072/48001F003202511190072/brudne_48001F003202511190072_x002_y002.bmp,641.9882103349664,48001F003202511190072
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190040/48001F003202511190040 czarno/brudne_48001F003202511190040 czarno_x004_y002.bmp,641.6709317070818,48001F003202511190040 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190043/48001F003202511190043/brudne_48001F003202511190043_x003_y002.bmp,641.60590072372,48001F003202511190043
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190104/48001F003202511190104 czarno/brudne_48001F003202511190104 czarno_x004_y002.bmp,641.4001037298149,48001F003202511190104 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190040/48001F003202511190040/brudne_48001F003202511190040_x003_y002.bmp,641.4001037298149,48001F003202511190040
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190073/48001F003202511190073/brudne_48001F003202511190073_x003_y002.bmp,641.368995507306,48001F003202511190073
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190072/48001F003202511190072 czarno/brudne_48001F003202511190072 czarno_x002_y001.bmp,640.9590557673946,48001F003202511190072 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190073/48001F003202511190073 czarno/brudne_48001F003202511190073 czarno_x005_y002.bmp,640.7630187668983,48001F003202511190073 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190076/48001F003202511190076/brudne_48001F003202511190076_x001_y002.bmp,640.5850663149067,48001F003202511190076
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190101/48001F003202511190101 czarno/brudne_48001F003202511190101 czarno_x005_y001.bmp,640.5213454564546,48001F003202511190101 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190076/48001F003202511190076 czarno/brudne_48001F003202511190076 czarno_x003_y001.bmp,640.3392757447764,48001F003202511190076 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190074/48001F003202511190074/brudne_48001F003202511190074_x005_y002.bmp,640.2540420334699,48001F003202511190074
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190108/48001F003202511190108/brudne_48001F003202511190108_x006_y001.bmp,639.9268667796277,48001F003202511190108
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190101/48001F003202511190101/brudne_48001F003202511190101_x005_y001.bmp,639.8094322257421,48001F003202511190101
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190091/48001F003202511190091 czarno/brudne_48001F003202511190091 czarno_x004_y002.bmp,639.6886315885386,48001F003202511190091 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190033/48001F003202511190033 czarno/brudne_48001F003202511190033 czarno_x003_y002.bmp,639.5793226316018,48001F003202511190033 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190074/48001F003202511190074 czarno/brudne_48001F003202511190074 czarno_x005_y002.bmp,639.5076449531225,48001F003202511190074 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190079/48001F003202511190079/brudne_48001F003202511190079_x004_y001.bmp,639.4815988779046,48001F003202511190079
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190079/48001F003202511190079 czarno/brudne_48001F003202511190079 czarno_x004_y001.bmp,639.4661644169573,48001F003202511190079 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190076/48001F003202511190076 czarno/brudne_48001F003202511190076 czarno_x001_y002.bmp,639.3170385331359,48001F003202511190076 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190104/48001F003202511190104/brudne_48001F003202511190104_x004_y002.bmp,639.1913657338009,48001F003202511190104
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190040/48001F003202511190040/brudne_48001F003202511190040_x002_y002.bmp,639.1257854486466,48001F003202511190040
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190073/48001F003202511190073/brudne_48001F003202511190073_x005_y002.bmp,639.0896212894913,48001F003202511190073
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190076/48001F003202511190076/brudne_48001F003202511190076_x000_y002.bmp,638.594130739817,48001F003202511190076
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190076/48001F003202511190076 czarno/brudne_48001F003202511190076 czarno_x002_y001.bmp,638.4217809540132,48001F003202511190076 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190104/48001F003202511190104 czarno/brudne_48001F003202511190104 czarno_x006_y001.bmp,638.378793524811,48001F003202511190104 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190040/48001F003202511190040/brudne_48001F003202511190040_x004_y002.bmp,638.0617336621654,48001F003202511190040
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190092/48001F003202511190092 czarno/brudne_48001F003202511190092 czarno_x002_y001.bmp,638.0562412218169,48001F003202511190092 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190040/48001F003202511190040 czarno/brudne_48001F003202511190040 czarno_x002_y002.bmp,637.9306924094126,48001F003202511190040 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190084/48001F003202511190084/brudne_48001F003202511190084_x002_y001.bmp,637.7014989310737,48001F003202511190084
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190109/48001F003202511190109 czarno/brudne_48001F003202511190109 czarno_x007_y001.bmp,637.6960080413992,48001F003202511190109 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190109/48001F003202511190109/brudne_48001F003202511190109_x007_y001.bmp,637.6960080413992,48001F003202511190109
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190036/48001F003202511190036/brudne_48001F003202511190036_x004_y002.bmp,637.5500746378711,48001F003202511190036
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190050/48001F003202511190050/brudne_48001F003202511190050_x002_y002.bmp,637.4101291152328,48001F003202511190050
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190072/48001F003202511190072 czarno/brudne_48001F003202511190072 czarno_x005_y001.bmp,637.4057951908071,48001F003202511190072 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190072/48001F003202511190072/brudne_48001F003202511190072_x005_y001.bmp,637.4057951908071,48001F003202511190072
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190112/48001F003202511190112 czarno/brudne_48001F003202511190112 czarno_x006_y002.bmp,637.3383804858349,48001F003202511190112 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190038/48001F003202511190038 czarno/brudne_48001F003202511190038 czarno_x002_y002.bmp,637.3380915733433,48001F003202511190038 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190064/48001F003202511190064 czarno/brudne_48001F003202511190064 czarno_x000_y002.bmp,636.9265540787601,48001F003202511190064 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190089/48001F003202511190089/brudne_48001F003202511190089_x003_y001.bmp,636.8917037093925,48001F003202511190089
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190038/48001F003202511190038/brudne_48001F003202511190038_x002_y002.bmp,636.8086250449742,48001F003202511190038
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190081/48001F003202511190081/brudne_48001F003202511190081_x001_y001.bmp,636.7547182660528,48001F003202511190081
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190062/48001F003202511190062/brudne_48001F003202511190062_x003_y002.bmp,636.5160156725651,48001F003202511190062
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190112/48001F003202511190112 czarno/brudne_48001F003202511190112 czarno_x004_y002.bmp,636.5052366115597,48001F003202511190112 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190050/48001F003202511190050/brudne_48001F003202511190050_x000_y002.bmp,636.5005208010698,48001F003202511190050
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190089/48001F003202511190089 czarno/brudne_48001F003202511190089 czarno_x003_y001.bmp,636.3722382094456,48001F003202511190089 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190062/48001F003202511190062 czarno/brudne_48001F003202511190062 czarno_x003_y002.bmp,636.3402898675449,48001F003202511190062 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190112/48001F003202511190112/brudne_48001F003202511190112_x006_y002.bmp,636.2126007388724,48001F003202511190112
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190102/48001F003202511190102 czarno/brudne_48001F003202511190102 czarno_x004_y002.bmp,636.0575050313637,48001F003202511190102 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190102/48001F003202511190102/brudne_48001F003202511190102_x004_y002.bmp,635.9904502732425,48001F003202511190102
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190112/48001F003202511190112/brudne_48001F003202511190112_x004_y002.bmp,635.8178750874104,48001F003202511190112
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190046/48001F003202511190046/brudne_48001F003202511190046_x001_y002.bmp,635.4100019992475,48001F003202511190046
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190092/48001F003202511190092/brudne_48001F003202511190092_x002_y001.bmp,635.3224047416916,48001F003202511190092
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190046/48001F003202511190046 czarno/brudne_48001F003202511190046 czarno_x001_y002.bmp,635.2893289724343,48001F003202511190046 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190088/48001F003202511190088/brudne_48001F003202511190088_x005_y001.bmp,635.1581881767524,48001F003202511190088
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190088/48001F003202511190088 czarno/brudne_48001F003202511190088 czarno_x005_y001.bmp,635.1556885569917,48001F003202511190088 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190036/48001F003202511190036/brudne_48001F003202511190036_x001_y002.bmp,635.0932957959012,48001F003202511190036
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190084/48001F003202511190084 czarno/brudne_48001F003202511190084 czarno_x002_y001.bmp,635.0425378443324,48001F003202511190084 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190114/48001F003202511190114 czarno/brudne_48001F003202511190114 czarno_x004_y002.bmp,634.7949296543957,48001F003202511190114 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190050/48001F003202511190050 czarno/brudne_48001F003202511190050 czarno_x000_y002.bmp,634.7809935169389,48001F003202511190050 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190078/48001F003202511190078/brudne_48001F003202511190078_x005_y002.bmp,634.7133333412094,48001F003202511190078
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190078/48001F003202511190078 czarno/brudne_48001F003202511190078 czarno_x005_y002.bmp,634.5000928326044,48001F003202511190078 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190081/48001F003202511190081 czarno/brudne_48001F003202511190081 czarno_x001_y001.bmp,634.390843776815,48001F003202511190081 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190036/48001F003202511190036 czarno/brudne_48001F003202511190036 czarno_x004_y002.bmp,634.153641409488,48001F003202511190036 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190110/48001F003202511190110 czarno/brudne_48001F003202511190110 czarno_x004_y002.bmp,634.094083586373,48001F003202511190110 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190118/48001F003202511190118 czarno/brudne_48001F003202511190118 czarno_x006_y002.bmp,633.99226539956,48001F003202511190118 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190077/48001F003202511190077/brudne_48001F003202511190077_x005_y002.bmp,633.476480227142,48001F003202511190077
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190032/48001F003202511190032 czarno/brudne_48001F003202511190032 czarno_x001_y002.bmp,633.1312682704047,48001F003202511190032 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190118/48001F003202511190118/brudne_48001F003202511190118_x006_y002.bmp,633.0963299236064,48001F003202511190118
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190087/48001F003202511190087/brudne_48001F003202511190087_x000_y002.bmp,633.069166984933,48001F003202511190087
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190097/48001F003202511190097/brudne_48001F003202511190097_x000_y001.bmp,633.0562096046378,48001F003202511190097
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190087/48001F003202511190087 czarno/brudne_48001F003202511190087 czarno_x000_y002.bmp,633.0255923217774,48001F003202511190087 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190051/48001F003202511190051/brudne_48001F003202511190051_x003_y002.bmp,633.0179141224507,48001F003202511190051
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190114/48001F003202511190114/brudne_48001F003202511190114_x004_y002.bmp,632.812635535407,48001F003202511190114
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190059/48001F003202511190059 czarno/brudne_48001F003202511190059 czarno_x003_y002.bmp,632.7201318978368,48001F003202511190059 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190076/48001F003202511190076 czarno/brudne_48001F003202511190076 czarno_x000_y002.bmp,632.3102801403766,48001F003202511190076 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190037/48001F003202511190037/brudne_48001F003202511190037_x004_y002.bmp,632.1825164392103,48001F003202511190037
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190059/48001F003202511190059/brudne_48001F003202511190059_x003_y002.bmp,632.0206242283202,48001F003202511190059
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190062/48001F003202511190062 czarno/brudne_48001F003202511190062 czarno_x002_y002.bmp,631.9969367632293,48001F003202511190062 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190093/48001F003202511190093 czarno/brudne_48001F003202511190093 czarno_x003_y001.bmp,631.5781159792677,48001F003202511190093 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190044/48001F003202511190044/brudne_48001F003202511190044_x004_y002.bmp,631.448509108799,48001F003202511190044
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190062/48001F003202511190062/brudne_48001F003202511190062_x002_y002.bmp,631.2708964457888,48001F003202511190062
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190093/48001F003202511190093/brudne_48001F003202511190093_x003_y001.bmp,631.1421836169902,48001F003202511190093
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190040/48001F003202511190040 czarno/brudne_48001F003202511190040 czarno_x003_y002.bmp,631.0471189788077,48001F003202511190040 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190077/48001F003202511190077 czarno/brudne_48001F003202511190077 czarno_x005_y002.bmp,630.8690837089816,48001F003202511190077 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190044/48001F003202511190044 czarno/brudne_48001F003202511190044 czarno_x004_y002.bmp,630.7894646535315,48001F003202511190044 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190069/48001F003202511190069/brudne_48001F003202511190069_x005_y002.bmp,630.7889856130496,48001F003202511190069
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190049/48001F003202511190049 czarno/brudne_48001F003202511190049 czarno_x000_y002.bmp,630.6470060313586,48001F003202511190049 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190114/48001F003202511190114/brudne_48001F003202511190114_x008_y002.bmp,630.58397298622,48001F003202511190114
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190097/48001F003202511190097 czarno/brudne_48001F003202511190097 czarno_x000_y001.bmp,630.5021688379347,48001F003202511190097 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190033/48001F003202511190033 czarno/brudne_48001F003202511190033 czarno_x001_y001.bmp,630.4166345785234,48001F003202511190033 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190051/48001F003202511190051 czarno/brudne_48001F003202511190051 czarno_x003_y002.bmp,630.383590981728,48001F003202511190051 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190033/48001F003202511190033/brudne_48001F003202511190033_x003_y002.bmp,630.200956926743,48001F003202511190033
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190115/48001F003202511190115/brudne_48001F003202511190115_x005_y001.bmp,630.0643099472509,48001F003202511190115
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190108/48001F003202511190108 czarno/brudne_48001F003202511190108 czarno_x004_y002.bmp,629.9275820413604,48001F003202511190108 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190075/48001F003202511190075 czarno/brudne_48001F003202511190075 czarno_x004_y002.bmp,629.7234752728255,48001F003202511190075 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190033/48001F003202511190033/brudne_48001F003202511190033_x001_y001.bmp,629.6791543934123,48001F003202511190033
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190064/48001F003202511190064/brudne_48001F003202511190064_x000_y002.bmp,629.4676226584452,48001F003202511190064
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190114/48001F003202511190114 czarno/brudne_48001F003202511190114 czarno_x008_y002.bmp,629.055381501621,48001F003202511190114 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190114/48001F003202511190114 czarno/brudne_48001F003202511190114 czarno_x006_y002.bmp,629.0036216705485,48001F003202511190114 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190108/48001F003202511190108/brudne_48001F003202511190108_x004_y002.bmp,628.8710267180577,48001F003202511190108
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190074/48001F003202511190074 czarno/brudne_48001F003202511190074 czarno_x003_y002.bmp,628.8286490279461,48001F003202511190074 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190115/48001F003202511190115 czarno/brudne_48001F003202511190115 czarno_x005_y001.bmp,628.6354325137836,48001F003202511190115 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190118/48001F003202511190118/brudne_48001F003202511190118_x004_y002.bmp,628.5524159233646,48001F003202511190118
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190110/48001F003202511190110/brudne_48001F003202511190110_x004_y002.bmp,628.4051419150237,48001F003202511190110
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190106/48001F003202511190106/brudne_48001F003202511190106_x008_y002.bmp,628.3822873007884,48001F003202511190106
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190036/48001F003202511190036 czarno/brudne_48001F003202511190036 czarno_x003_y002.bmp,628.0945842186375,48001F003202511190036 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190109/48001F003202511190109/brudne_48001F003202511190109_x002_y001.bmp,627.9964991259076,48001F003202511190109
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190076/48001F003202511190076/brudne_48001F003202511190076_x002_y001.bmp,627.6326187441591,48001F003202511190076
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190039/48001F003202511190039/brudne_48001F003202511190039_x003_y002.bmp,627.5107753645025,48001F003202511190039
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190049/48001F003202511190049/brudne_48001F003202511190049_x000_y002.bmp,627.3270292516245,48001F003202511190049
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190107/48001F003202511190107/brudne_48001F003202511190107_x004_y001.bmp,627.2598630516768,48001F003202511190107
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190058/48001F003202511190058 czarno/brudne_48001F003202511190058 czarno_x000_y001.bmp,627.1633716759425,48001F003202511190058 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190106/48001F003202511190106 czarno/brudne_48001F003202511190106 czarno_x008_y002.bmp,627.1148421854341,48001F003202511190106 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190075/48001F003202511190075/brudne_48001F003202511190075_x004_y002.bmp,626.9154897487169,48001F003202511190075
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190072/48001F003202511190072/brudne_48001F003202511190072_x001_y002.bmp,626.438872691655,48001F003202511190072
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190058/48001F003202511190058/brudne_48001F003202511190058_x000_y001.bmp,626.4237873934362,48001F003202511190058
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190109/48001F003202511190109 czarno/brudne_48001F003202511190109 czarno_x002_y001.bmp,626.3807284591167,48001F003202511190109 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190058/48001F003202511190058/brudne_48001F003202511190058_x000_y002.bmp,626.2490785036098,48001F003202511190058
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190099/48001F003202511190099 czarno/brudne_48001F003202511190099 czarno_x003_y001.bmp,626.2243539132178,48001F003202511190099 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190117/48001F003202511190117/brudne_48001F003202511190117_x004_y001.bmp,626.0349740125239,48001F003202511190117
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190036/48001F003202511190036/brudne_48001F003202511190036_x004_y001.bmp,625.9883016118001,48001F003202511190036
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190058/48001F003202511190058 czarno/brudne_48001F003202511190058 czarno_x000_y002.bmp,625.9182485541714,48001F003202511190058 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190107/48001F003202511190107 czarno/brudne_48001F003202511190107 czarno_x004_y001.bmp,625.8743480911107,48001F003202511190107 czarno
